seq,pressure,pos_cmd,pos_fdb,loadcell,t1,t2,t3,t4,t5,ls_max,ls_min,x_acc,y_acc,z_acc,rms_acc,rms_vel,rms_pos,temp,humid,sound_level,dev_err,micsel,miclvl
5490,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,-18,4076,-1,-18464,-8051,36,28,526,16,0,253
5491,0,0,28,1,8100,8100,8100,8100,8100,1,1,28,16,4046,-1,-18444,-8051,36,28,526,4,0,253
5492,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-46,4062,-1,-18424,-8051,36,28,526,0,0,255
5493,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-22,3978,-1,-18404,-8051,36,28,526,4,0,255
5494,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-40,4072,-1,-18384,-8051,36,28,526,0,0,250
5495,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-20,4050,-1,-18364,-8051,36,28,526,4,0,253
5496,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,10,4056,-1,-18344,-8051,36,28,526,0,0,254
5497,0,0,28,1,8100,8100,8100,8100,8100,1,1,16,-30,4086,-1,-18324,-8051,36,28,527,0,0,251
5498,0,0,28,1,8100,8100,8100,8100,8100,1,1,-14,-58,4042,-1,-18304,-8051,36,28,527,16,0,254
5499,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,-26,4036,-1,-18284,-8051,36,28,527,0,0,255
5500,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-8,4032,-1,-18264,-8051,36,28,527,16,0,251
5501,0,0,28,1,8100,8100,8100,8100,8100,1,1,-30,-62,4026,-1,-18244,-8051,36,28,527,0,0,253
5502,0,0,28,1,8100,8100,8100,8100,8100,1,1,-50,-16,4086,-1,-18224,-8051,36,28,527,16,0,255
5503,0,0,28,1,8100,8100,8100,8100,8100,1,1,26,-14,4066,-1,-18204,-8051,36,28,527,0,0,248
5504,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-18,4028,-1,-18184,-8051,36,28,527,16,0,249
5505,0,0,28,1,8100,8100,8100,8100,8100,1,1,20,-52,4046,-1,-18164,-8051,36,28,527,0,0,252
5506,0,0,28,1,8100,8100,8100,8100,8100,1,1,2,-14,4086,-1,-18144,-8051,36,28,532,0,0,252
5507,0,0,28,1,8100,8100,8100,8100,8100,1,1,8,-24,4072,-1,-18124,-8051,36,28,532,64,0,250
5508,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,8,4028,-1,-18104,-8051,36,28,532,0,0,255
5509,0,0,28,1,8100,8100,8100,8100,8100,1,1,40,2,4052,-1,-18084,-8051,36,28,532,64,0,253
5510,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,2,4070,-1,-18064,-8051,36,28,532,0,0,248
5511,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,18,4050,-1,-18044,-8051,36,28,532,64,0,256
5512,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,10,4066,-1,-18024,-8050,36,28,532,0,0,251
5513,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-28,3982,-1,-18004,-8050,36,28,532,64,0,251
5514,0,0,28,0,8100,8100,8100,8100,8100,1,1,-28,18,4072,-1,-17984,-8050,36,28,532,16,0,252
5515,0,0,28,1,8100,8100,8100,8100,8100,1,1,-4,-16,4090,-1,-17964,-8050,36,28,503,0,0,254
5516,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,26,4060,-1,-17944,-8050,36,28,503,16,0,255
5517,0,0,28,1,8100,8100,8100,8100,8100,1,1,22,0,4072,-1,-17924,-8050,36,28,503,0,0,254
5518,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-8,4068,-1,-17904,-8050,36,28,503,16,0,255
5519,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-36,4084,-1,-17884,-8050,36,28,503,0,0,253
5520,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,18,4072,-1,-17864,-8050,36,28,503,16,0,253
5521,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-28,4074,-1,-17844,-8050,36,28,503,4,0,256
5522,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-32,4074,-1,-17824,-8050,36,28,503,0,0,250
5523,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,10,4028,-1,-17804,-8050,36,28,503,4,0,252
5524,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-22,4070,-1,-17784,-8050,36,28,503,0,0,254
5525,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-14,4058,-1,-17764,-8050,36,28,490,4,0,252
5526,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-22,4108,-1,-17744,-8050,36,28,490,0,0,255
5527,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-12,4030,-1,-17724,-8050,36,28,490,4,0,254
5528,0,0,28,0,8100,8100,8100,8100,8100,1,1,-20,-24,4074,-1,-17704,-8050,36,28,490,0,0,254
5529,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-2,4050,-1,-17684,-8050,36,28,490,4,0,251
5530,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,0,4030,-1,-17664,-8050,36,28,490,64,0,252
5531,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-20,4066,-1,-17644,-8050,36,28,490,0,0,251
5532,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-4,4032,-1,-17624,-8050,36,28,490,64,0,253
5533,0,0,28,0,8100,8100,8100,8100,8100,1,1,34,-32,4066,-1,-17604,-8050,36,28,490,0,0,256
5534,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-54,4054,-1,-17584,-8050,36,28,546,64,0,254
5535,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-12,4028,-1,-17564,-8050,36,28,546,0,0,249
5536,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,12,4070,-1,-17544,-8050,36,28,546,64,0,254
5537,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-32,4054,-1,-17524,-8050,36,28,546,16,0,252
5538,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-24,4058,-1,-17504,-8050,36,28,546,0,0,252
5539,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-18,4112,-1,-17484,-8050,36,28,546,16,0,255
5540,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-18,4004,-1,-17464,-8050,36,28,546,0,0,255
5541,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-6,4018,-1,-17444,-8050,36,28,546,16,0,251
5542,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-26,4062,-1,-17424,-8050,36,28,546,0,0,252
5543,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-28,4030,-1,-17404,-8050,36,28,546,16,0,251
5544,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,-8,4032,-1,-17384,-8050,36,28,534,0,0,255
5545,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,42,4030,-1,-17364,-8050,36,28,534,16,0,255
5546,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,-26,4012,-1,-17344,-8050,36,28,534,4,0,253
5547,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-18,4106,-1,-17324,-8050,36,28,534,0,0,249
5548,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-8,4046,-1,-17304,-8050,36,28,534,4,0,254
5549,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-14,4010,-1,-17284,-8050,36,28,534,0,0,252
5550,0,0,28,0,8100,8100,8100,8100,8100,1,1,-2,-14,4032,-1,-17264,-8050,36,28,534,4,0,255
5551,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,2,4042,-1,-17244,-8050,36,28,534,64,0,253
5552,0,0,28,0,8100,8100,8100,8100,8100,1,1,10,-20,4010,-1,-17224,-8050,36,28,534,16,0,251
5553,0,0,28,0,8100,8100,8100,8100,8100,1,1,-30,-10,4086,-1,-17204,-8050,36,28,519,0,0,250
5554,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-8,4040,-1,-17184,-8050,36,28,519,16,0,254
5555,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-8,4042,-1,-17164,-8050,36,28,519,4,0,253
5556,0,0,28,0,8100,8100,8100,8100,8100,1,1,-16,-36,4086,-1,-17144,-8050,36,28,519,0,0,249
5557,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-18,4028,-1,-17124,-8050,36,28,519,4,0,248
5558,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-36,4106,-1,-17104,-8050,36,28,519,0,0,253
5559,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,0,4074,-1,-17084,-8050,36,28,519,4,0,253
5560,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-24,4034,-1,-17064,-8050,36,28,519,64,0,246
5561,0,0,28,0,8100,8100,8100,8100,8100,1,1,0,-6,4034,-1,-17044,-8050,36,28,519,0,0,251
5562,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-12,4090,-1,-17024,-8050,36,28,553,64,0,253
5563,0,0,28,0,8100,8100,8100,8100,8100,1,1,14,-48,4086,-1,-17004,-8050,36,28,553,0,0,251
5564,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-70,4054,-1,-16984,-8049,36,28,553,64,0,253
5565,0,0,28,0,8100,8100,8100,8100,8100,1,1,6,-22,4078,-1,-16964,-8049,36,28,553,0,0,254
5566,0,0,28,0,8100,8100,8100,8100,8100,1,1,-8,-20,4078,-1,-16944,-8049,36,28,553,64,0,252
5567,0,0,28,0,8100,8100,8100,8100,8100,1,1,-4,-28,4010,-1,-16924,-8049,36,28,553,16,0,250
5568,0,0,28,0,8100,8100,8100,8100,8100,1,1,32,-62,4042,-1,-16904,-8049,36,28,553,0,0,255
5569,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-8,4060,-1,-16884,-8049,36,28,553,16,0,249
5570,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,44,4090,-1,-16864,-8049,36,28,553,0,0,253
5571,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-16,4092,-1,-16844,-8049,36,28,553,16,0,256
5572,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,8,4026,-1,-16824,-8049,36,28,581,0,0,250
5573,0,0,28,0,8100,8100,8100,8100,8100,1,1,4,8,4076,-1,-16804,-8049,36,28,581,16,0,254
5574,0,0,28,0,8100,8100,8100,8100,8100,1,1,30,-36,4072,-1,-16784,-8049,36,28,581,4,0,255
5575,0,0,28,0,8100,8100,8100,8100,8100,1,1,-6,-40,4056,-1,-16764,-8049,36,28,581,64,0,251
5576,0,0,28,0,8100,8100,8100,8100,8100,1,1,20,8,4058,-1,-16744,-8049,36,28,581,16,0,254
5577,0,0,28,0,8100,8100,8100,8100,8100,1,1,12,-8,4100,-1,-16724,-8049,36,28,581,4,0,255
5578,0,0,28,0,8100,8100,8100,8100,8100,1,1,8,2,4080,-1,-16704,-8049,36,28,581,64,0,251
5579,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-8,4106,-1,-16684,-8049,36,28,581,0,0,253
5580,0,0,28,0,8100,8100,8100,8100,8100,1,1,16,-32,4078,-1,-16664,-8049,36,28,581,64,0,254
5581,0,0,28,0,8100,8100,8100,8100,8100,1,1,22,-42,4054,-1,-16644,-8049,36,28,575,0,0,254
5582,0,0,28,0,8100,8100,8100,8100,8100,1,1,28,-22,4072,-1,-16624,-8049,36,28,575,64,0,249
5583,0,0,28,0,8100,8100,8100,8100,8100,1,1,2,-6,4076,-1,-16604,-8049,36,28,575,16,0,248
5584,0,0,28,0,8100,8100,8100,8100,8100,1,1,26,18,4074,-1,-16584,-8049,36,28,575,4,0,252
5585,0,0,28,0,8100,8100,8100,8100,8100,1,1,-12,-20,4130,-1,-16564,-8049,36,28,575,64,0,251
5586,0,0,28,0,8100,8100,8100,8100,8100,1,1,-26,-14,4058,-1,-16544,-8049,36,28,575,16,0,257
5587,0,0,28,0,8100,8100,8100,8100,8100,1,1,18,-22,4056,-1,-16524,-8049,36,28,575,4,0,253
5588,0,0,28,1,8100,8100,8100,8100,8100,1,1,4,-2,4092,-1,-16504,-8049,36,28,575,64,0,252
5589,0,0,28,1,8100,8100,8100,8100,8100,1,1,30,-14,4050,-1,-16484,-8049,36,28,575,16,0,256
5590,0,0,28,1,8100,8100,8100,8100,8100,1,1,10,8,4062,-1,-16464,-8049,36,28,575,0,0,255
5591,0,0,28,1,8100,8100,8100,8100,8100,1,1,38,-8,4038,-1,-16444,-8049,36,28,557,0,0,248
5592,0,0,28,1,8100,8100,8100,8100,8100,1,1,-8,-14,4046,-1,-16424,-8049,36,28,557,64,0,252
5593,0,0,28,1,8100,8100,8100,8100,8100,1,1,6,-22,4008,-1,-16404,-8049,36,28,557,16,0,254
5594,0,0,28,1,8100,8100,8100,8100,8100,1,1,-16,0,4060,-1,-16384,-8049,36,28,557,4,0,241
5595,0,0,28,1,8100,8100,8100,8100,8100,1,1,0,-16,4056,-1,-16364,-8049,36,28,557,0,0,253
5596,0,0,28,1,8100,8100,8100,8100,8100,1,1,-18,-32,4030,-1,-16344,-8049,36,28,557,4,0,252
5597,0,0,28,1,8100,8100,8100,8100,8100,1,1,-50,26,4090,-1,-16324,-8049,36,28,557,64,0,252
5598,0,0,28,1,8100,8100,8100,8100,8100,1,1,12,-32,4084,-1,-16304,-8049,36,28,557,16,0,254
5599,0,0,28,1,8100,8100,8100,8100,8100,1,1,-20,-40,4054,-1,-16284,-8049,36,28,557,4,0,247
5600,0,0,28,1,8100,8100,8100,8100,8100,1,1,-28,-16,4124,-1,-16264,-8049,36,28,516,0,0,252
5601,0,0,28,1,8100,8100,8100,8100,8100,1,1,18,-32,4056,-1,-16244,-8049,36,28,516,4,0,256
